Lead_ID,Lead_Date,Marketing_Channel,Campaign_Name,Marketing_Cost_AED,Customer_ID,Property_ID,Agent_ID,Lead_Status,Qualification_Date,Site_Visit_Date,Negotiation_Date,Booking_Date,Lost_Reason
LEAD-001173,2025-11-02,Instagram,IG_Carousel_PaymentPlan,59.43,CUST-001173,PROP-00023,AGT-0019,Lost,,,,,Chose competitor project
LEAD-004765,2024-10-06,Bayut,Bayut_Premium_Placement,381.47,CUST-004765,PROP-00405,AGT-0014,Lost,2024-10-15,,,,Found cheaper unit elsewhere
LEAD-002360,2025-03-23,Website,Website_Newsletter_Signup,89.85,CUST-002360,PROP-00457,AGT-0009,Lost,,,,,Not responsive / went cold
LEAD-000426,2026-06-15,Google Ads,GAds_Search_VillasForSale,341.4,CUST-000426,PROP-00204,AGT-0002,Site Visit,2026-06-26,2026-06-29,,,
LEAD-002256,2025-10-31,Referral,Referral_ExistingClient,29.65,CUST-002256,PROP-00428,AGT-0041,Lost,,,,,Financing / mortgage rejected
LEAD-001334,2024-11-28,Bayut,Bayut_HotDeal_Banner,188.33,CUST-001334,PROP-00433,AGT-0015,Lost,2024-12-11,,,,Found cheaper unit elsewhere
LEAD-000200,2024-09-03,Google Ads,GAds_Display_InvestorDeals,192.67,CUST-000200,PROP-00384,AGT-0014,Sold,2024-09-15,2024-09-24,2024-10-01,2024-10-13,
LEAD-002358,2025-10-29,Referral,Referral_PartnerBroker,1.58,CUST-002358,PROP-00036,AGT-0043,Lost,,,,,Postponed decision
LEAD-003542,2024-01-17,LinkedIn,LinkedIn_EventPromo,348.15,CUST-003542,PROP-00020,AGT-0006,Lost,2024-01-21,2024-01-29,2024-02-08,,Not responsive / went cold
LEAD-001939,2025-09-13,Bayut,Bayut_Featured_Listing,146.15,CUST-001939,PROP-00078,AGT-0012,Lost,,,,,Financing / mortgage rejected
LEAD-004453,2025-07-28,Referral,Referral_PartnerBroker,19.14,CUST-004453,PROP-00286,AGT-0031,Lost,,,,,Financing / mortgage rejected
LEAD-000144,2026-05-10,Referral,Referral_ExistingClient,5.18,CUST-000144,PROP-00443,AGT-0022,Lost,,,,,Visa / relocation fell through
LEAD-004878,2025-10-14,Instagram,IG_Reels_OffPlan_Q1,105.88,CUST-004878,PROP-00310,AGT-0035,Lost,,,,,Visa / relocation fell through
LEAD-000250,2025-05-27,Referral,Referral_PartnerBroker,32.63,CUST-000250,PROP-00033,AGT-0015,Lost,,,,,Postponed decision
LEAD-003882,2025-07-13,Google Ads,GAds_Search_Apartments_Dubai,109.66,CUST-003882,PROP-00320,AGT-0019,Lost,,,,,Found cheaper unit elsewhere
LEAD-001455,2025-02-23,Google Ads,GAds_Retargeting_OffPlan,157.09,CUST-001455,PROP-00544,AGT-0038,Lost,,,,,Visa / relocation fell through
LEAD-004797,2024-03-17,Google Ads,GAds_Search_Apartments_Dubai,200.6,CUST-004797,PROP-00251,AGT-0015,Lost,,,,,Budget mismatch
LEAD-000418,2026-02-10,Instagram,IG_Reels_OffPlan_Q1,151.37,CUST-000418,PROP-00188,AGT-0001,Sold,2026-02-18,2026-02-27,2026-03-01,2026-03-14,
LEAD-000912,2024-02-22,Instagram,IG_Reels_OffPlan_Q1,156.63,CUST-000912,PROP-00055,AGT-0004,Sold,2024-03-01,2024-03-14,2024-03-19,2024-03-22,
LEAD-004575,2024-03-15,Bayut,Bayut_Featured_Listing,302.92,CUST-004575,PROP-00431,AGT-0029,Lost,,,,,Budget mismatch
LEAD-002597,2024-05-03,Instagram,IG_Reels_OffPlan_Q1,122.07,CUST-002597,PROP-00134,AGT-0032,Lost,,,,,Postponed decision
LEAD-003926,2024-04-23,Referral,Referral_ExistingClient,39.02,CUST-003926,PROP-00343,AGT-0022,Lost,2024-04-30,2024-05-05,,,Visa / relocation fell through
LEAD-003454,2024-01-25,Referral,Referral_AgentNetwork,9.05,CUST-003454,PROP-00550,AGT-0024,Lost,,,,,Financing / mortgage rejected
LEAD-002310,2024-05-23,Google Ads,GAds_Search_Apartments_Dubai,65.04,CUST-002310,PROP-00331,AGT-0029,Lost,2024-06-04,,,,Financing / mortgage rejected
LEAD-002113,2025-02-07,Google Ads,GAds_Search_Apartments_Dubai,206.59,CUST-002113,PROP-00077,,Sold,2025-02-14,2025-02-27,2025-03-04,2025-03-06,
LEAD-004647,2025-11-24,Referral,Referral_AgentNetwork,38.15,CUST-004647,PROP-00265,AGT-0036,Lost,2025-12-07,2025-12-11,2025-12-14,,Financing / mortgage rejected
LEAD-003420,2024-02-27,Instagram,IG_Story_LuxuryLiving,97.91,CUST-003420,PROP-00422,AGT-0026,Lost,,,,,Unit sold out before decision
LEAD-003177,2025-05-29,Google Ads,GAds_Display_InvestorDeals,121.19,CUST-003177,PROP-00271,AGT-0032,Lost,,,,,Budget mismatch
LEAD-002696,2026-01-04,Referral,Referral_ExistingClient,38.74,CUST-002696,PROP-00475,AGT-0021,Sold,2026-01-09,2026-01-19,2026-01-22,2026-01-30,
LEAD-001289,2026-04-03,Referral,Referral_PartnerBroker,45.13,CUST-001289,PROP-00295,AGT-0003,Sold,2026-04-10,2026-04-17,2026-04-26,2026-05-12,
LEAD-001656,2024-02-16,LinkedIn,LinkedIn_InMail_HNWI,145.47,CUST-001656,PROP-00316,AGT-0025,Lost,2024-02-26,2024-03-04,2024-03-10,,Found cheaper unit elsewhere
LEAD-000913,2026-01-10,Bayut,Bayut_Featured_Listing,243.4,CUST-000913,PROP-00480,AGT-0002,Lost,2026-01-15,,,,Budget mismatch
LEAD-003433,2026-05-21,Instagram,IG_Influencer_Push,32.52,CUST-003433,PROP-00348,AGT-0020,Lost,,,,,Found cheaper unit elsewhere
LEAD-004073,2025-06-14,Bayut,Bayut_Featured_Listing,167.18,CUST-004073,PROP-00284,AGT-0016,Lost,,,,,Found cheaper unit elsewhere
LEAD-000766,2026-04-28,Instagram,IG_Carousel_PaymentPlan,29.05,CUST-000766,PROP-00097,AGT-0029,Lost,,,,,Postponed decision
LEAD-004245,2024-05-24,LinkedIn,LinkedIn_EventPromo,147.49,CUST-004245,PROP-00337,AGT-0030,Lost,,,,,Found cheaper unit elsewhere
LEAD-000147,2024-03-09,Instagram,IG_Influencer_Push,35.94,CUST-000147,PROP-00505,AGT-0040,Sold,2024-03-22,2024-03-30,2024-04-07,2024-04-17,
LEAD-001134,2026-03-09,Instagram,IG_Influencer_Push,176.47,CUST-001134,PROP-00552,AGT-0033,Sold,2026-03-19,2026-03-27,2026-04-01,2026-04-18,
LEAD-002657,2025-12-25,Google Ads,GAds_Retargeting_OffPlan,116.53,CUST-002657,PROP-00447,AGT-0014,Sold,2025-12-31,2026-01-06,2026-01-12,2026-01-28,
LEAD-000395,2026-06-27,Referral,Referral_PartnerBroker,45.98,CUST-000395,PROP-00322,AGT-0034,Lost,,,,,Visa / relocation fell through
LEAD-003598,2025-12-30,Website,Website_Landing_NewLaunch,41.32,CUST-003598,PROP-00415,AGT-0004,Sold,2026-01-11,2026-01-24,2026-02-03,2026-02-17,
LEAD-000046,2025-06-18,Google Ads,GAds_Retargeting_OffPlan,141.83,CUST-000046,PROP-00212,AGT-0024,Lost,,,,,Postponed decision
LEAD-003270,2025-08-26,Instagram,IG_Reels_OffPlan_Q1,57.73,CUST-003270,PROP-00489,AGT-0001,Lost,,,,,Financing / mortgage rejected
LEAD-003287,2026-05-20,Referral,Referral_ExistingClient,48.4,CUST-003287,PROP-00220,AGT-0002,Lost,,,,,Visa / relocation fell through
LEAD-000322,2024-08-07,Google Ads,GAds_Search_VillasForSale,72.92,CUST-000322,PROP-00218,AGT-0016,Lost,2024-08-17,,,,Budget mismatch
LEAD-002160,2025-06-28,Website,Website_Newsletter_Signup,48.71,CUST-002160,PROP-00496,AGT-0014,Lost,2025-07-03,,,,Financing / mortgage rejected
LEAD-004567,2025-07-17,Website,Website_Newsletter_Signup,38.36,CUST-004567,PROP-00222,AGT-0033,Lost,2025-07-28,2025-08-03,2025-08-08,,Postponed decision
LEAD-001958,2025-05-20,Google Ads,GAds_Search_Apartments_Dubai,72.46,CUST-001958,PROP-00183,AGT-0038,Sold,2025-05-31,2025-06-06,2025-06-18,2025-07-01,
LEAD-003460,2025-07-22,Website,Website_Organic_Blog,79.14,CUST-003460,PROP-00519,AGT-0013,Lost,,,,,Chose competitor project
LEAD-002428,2025-06-14,Website,Website_Landing_NewLaunch,41.52,CUST-002428,PROP-00041,AGT-0021,Sold,2025-06-19,2025-06-25,2025-07-04,2025-07-12,
LEAD-003893,2025-12-28,Bayut,Bayut_Featured_Listing,142.04,CUST-003893,PROP-00342,AGT-0024,Lost,,,,,Not responsive / went cold
LEAD-002185,2024-01-26,Website,Website_Organic_Blog,63.82,CUST-002185,PROP-00366,AGT-0016,Lost,,,,,Found cheaper unit elsewhere
LEAD-003434,2024-01-14,Instagram,IG_Influencer_Push,45.55,CUST-003434,PROP-00037,AGT-0024,Lost,,,,,Not responsive / went cold
LEAD-002702,2025-08-14,Instagram,IG_Story_LuxuryLiving,109.11,CUST-002702,PROP-00056,,Lost,2025-08-21,,,,Chose competitor project
LEAD-004802,2026-04-14,Bayut,Bayut_Featured_Listing,129.74,CUST-004802,PROP-00290,AGT-0043,Lost,,,,,Financing / mortgage rejected
LEAD-002072,2024-02-21,Google Ads,GAds_Search_VillasForSale,82.55,CUST-002072,PROP-00442,AGT-0036,Lost,2024-02-28,2024-03-04,2024-03-13,,Found cheaper unit elsewhere
LEAD-001368,2025-09-22,Website,Website_Landing_NewLaunch,47.29,CUST-001368,PROP-00023,AGT-0037,Lost,,,,,Budget mismatch
LEAD-003096,2026-05-26,Instagram,IG_Story_LuxuryLiving,151.22,CUST-003096,PROP-00377,AGT-0033,Negotiation,2026-06-06,2026-06-17,2026-06-28,,
LEAD-002365,2024-08-30,Website,Website_Organic_Blog,26.59,CUST-002365,PROP-00363,AGT-0017,Lost,,,,,Unit sold out before decision
LEAD-000931,2024-04-30,Instagram,IG_Story_LuxuryLiving,152.57,CUST-000931,PROP-00479,AGT-0034,Lost,,,,,Visa / relocation fell through
LEAD-002269,2026-03-02,Bayut,Bayut_Featured_Listing,206.11,CUST-002269,PROP-00363,AGT-0041,Lost,,,,,Not responsive / went cold
LEAD-002976,2026-05-23,LinkedIn,LinkedIn_Sponsored_InvestorContent,389.74,CUST-002976,PROP-00236,AGT-0045,Negotiation,2026-06-05,2026-06-12,2026-06-24,,
LEAD-003952,2026-03-07,LinkedIn,LinkedIn_Sponsored_InvestorContent,397.2,CUST-003952,PROP-00401,AGT-0023,Lost,,,,,Not responsive / went cold
LEAD-003142,2026-06-05,Bayut,Bayut_Featured_Listing,225.14,CUST-003142,PROP-00450,AGT-0008,Site Visit,2026-06-17,2026-06-29,,,
LEAD-001946,2025-02-06,Instagram,IG_Story_LuxuryLiving,138.5,CUST-001946,PROP-00121,AGT-0042,Lost,,,,,Visa / relocation fell through
LEAD-004228,2025-01-06,Google Ads,GAds_Search_VillasForSale,153.09,CUST-004228,PROP-00484,AGT-0038,Lost,,,,,Visa / relocation fell through
LEAD-002582,2025-12-12,Website,Website_Organic_Blog,77.26,CUST-002582,PROP-00354,AGT-0044,Lost,,,,,Chose competitor project
LEAD-000436,2025-07-12,Google Ads,GAds_Display_InvestorDeals,97.98,CUST-000436,PROP-00324,AGT-0041,Lost,,,,,Financing / mortgage rejected
LEAD-000607,2025-05-09,Google Ads,GAds_Display_InvestorDeals,334.51,CUST-000607,PROP-00555,AGT-0019,Lost,,,,,Visa / relocation fell through
LEAD-000075,2024-10-13,Bayut,Bayut_Featured_Listing,294.41,CUST-000075,PROP-00196,,Lost,,,,,Financing / mortgage rejected
LEAD-001765,2025-07-04,Google Ads,GAds_Search_Apartments_Dubai,181.07,CUST-001765,PROP-00325,AGT-0043,Lost,2025-07-15,,,,Unit sold out before decision
LEAD-003516,2025-02-17,Google Ads,GAds_Search_VillasForSale,160.35,CUST-003516,PROP-00423,AGT-0005,Sold,2025-02-21,2025-03-04,2025-03-12,2025-03-20,
LEAD-003239,2025-06-07,Instagram,IG_Influencer_Push,149.41,CUST-003239,PROP-00587,AGT-0005,Sold,2025-06-18,2025-06-26,2025-07-07,2025-07-25,
LEAD-001323,2026-04-17,Website,Website_Newsletter_Signup,18.95,CUST-001323,PROP-00414,AGT-0041,Lost,2026-04-21,2026-05-05,,,Financing / mortgage rejected
LEAD-001577,2024-12-02,Bayut,Bayut_HotDeal_Banner,345.68,CUST-001577,PROP-00572,AGT-0029,Lost,,,,,Budget mismatch
LEAD-003743,2025-07-15,Website,Website_Landing_NewLaunch,23.87,CUST-003743,PROP-00126,AGT-0011,Lost,,,,,Found cheaper unit elsewhere
LEAD-000114,2024-04-05,Instagram,IG_Story_LuxuryLiving,49.23,CUST-000114,PROP-00104,AGT-0025,Lost,,,,,Unit sold out before decision
LEAD-000987,2025-05-03,Google Ads,GAds_Search_Apartments_Dubai,230.06,CUST-000987,PROP-00433,AGT-0003,Lost,2025-05-09,,,,Budget mismatch
LEAD-004562,2025-01-12,Instagram,IG_Influencer_Push,84.68,CUST-004562,PROP-00130,AGT-0035,Sold,2025-01-19,2025-01-24,2025-01-31,2025-02-16,
LEAD-000748,2025-11-09,Instagram,IG_Story_LuxuryLiving,33.66,CUST-000748,PROP-00242,AGT-0045,Lost,,,,,Financing / mortgage rejected
LEAD-001864,2026-05-22,Bayut,Bayut_HotDeal_Banner,160.27,CUST-001864,PROP-00400,AGT-0045,Lost,,,,,Found cheaper unit elsewhere
LEAD-000223,2026-02-15,Google Ads,GAds_Search_Apartments_Dubai,325.09,CUST-000223,PROP-00113,AGT-0028,Lost,2026-03-02,2026-03-07,,,Postponed decision
LEAD-002567,2026-05-30,Instagram,IG_Influencer_Push,174.85,CUST-002567,PROP-00138,AGT-0032,Lost,2026-06-07,2026-06-10,2026-06-13,,Budget mismatch
LEAD-001349,2025-04-04,LinkedIn,LinkedIn_InMail_HNWI,136.75,CUST-001349,PROP-00010,AGT-0007,Sold,2025-04-13,2025-04-20,2025-04-26,2025-04-28,
LEAD-001503,2025-03-08,Bayut,Bayut_Featured_Listing,364.33,CUST-001503,PROP-00400,AGT-0026,Lost,2025-03-22,2025-04-04,,,Postponed decision
LEAD-004137,2024-10-07,LinkedIn,LinkedIn_Sponsored_InvestorContent,217.35,CUST-004137,PROP-00578,AGT-0036,Lost,,,,,Found cheaper unit elsewhere
LEAD-001666,2024-05-29,Instagram,IG_Story_LuxuryLiving,143.88,CUST-001666,PROP-00516,AGT-0028,Sold,2024-06-05,2024-06-18,2024-06-24,2024-07-07,
LEAD-004825,2025-01-12,Bayut,Bayut_Premium_Placement,400.73,CUST-004825,PROP-00548,AGT-0034,Sold,2025-01-22,2025-02-03,2025-02-11,2025-02-24,
LEAD-004364,2026-04-08,Referral,Referral_ExistingClient,13.38,CUST-004364,PROP-00552,AGT-0040,Lost,,,,,Budget mismatch
LEAD-003168,2026-03-18,Referral,Referral_PartnerBroker,35.32,CUST-003168,PROP-00390,AGT-0016,Lost,2026-03-28,,,,Found cheaper unit elsewhere
LEAD-000036,2025-03-20,Google Ads,GAds_Display_InvestorDeals,233.71,CUST-000036,PROP-00207,AGT-0030,Lost,2025-03-28,2025-04-05,,,Financing / mortgage rejected
LEAD-000831,2025-05-08,Instagram,IG_Story_LuxuryLiving,131.67,CUST-000831,PROP-00497,,Lost,2025-05-18,,,,Visa / relocation fell through
LEAD-004169,2025-10-08,Bayut,Bayut_Premium_Placement,414.05,CUST-004169,PROP-00320,AGT-0042,Lost,,,,,Postponed decision
LEAD-004181,2025-03-30,Instagram,IG_Reels_OffPlan_Q1,57.68,CUST-004181,PROP-00166,AGT-0017,Lost,,,,,Found cheaper unit elsewhere
LEAD-001762,2026-03-02,Bayut,Bayut_HotDeal_Banner,213.52,CUST-001762,PROP-00525,AGT-0044,Lost,,,,,Visa / relocation fell through
LEAD-002864,2024-08-22,Google Ads,GAds_Display_InvestorDeals,305.69,CUST-002864,PROP-00586,AGT-0039,Lost,,,,,Unit sold out before decision
LEAD-000348,2024-03-11,Website,Website_Organic_Blog,52.1,CUST-000348,PROP-00401,AGT-0041,Sold,2024-03-16,2024-03-30,2024-04-09,2024-04-14,
LEAD-000168,2025-07-18,Instagram,IG_Influencer_Push,32.97,CUST-000168,PROP-00311,AGT-0005,Lost,,,,,Unit sold out before decision
LEAD-004664,2025-07-17,Instagram,IG_Reels_OffPlan_Q1,75.27,CUST-004664,PROP-00177,AGT-0004,Lost,2025-07-24,2025-08-05,,,Postponed decision
LEAD-000117,2026-01-11,Bayut,Bayut_Premium_Placement,413.19,CUST-000117,PROP-00117,AGT-0023,Lost,,,,,Chose competitor project
LEAD-000531,2026-05-23,Instagram,IG_Carousel_PaymentPlan,121.99,CUST-000531,PROP-00319,AGT-0014,Negotiation,2026-05-31,2026-06-14,2026-06-19,,
LEAD-001395,2024-01-16,Instagram,IG_Story_LuxuryLiving,145.97,CUST-001395,PROP-00018,AGT-0010,Lost,,,,,Unit sold out before decision
LEAD-002591,2024-06-17,Instagram,IG_Reels_OffPlan_Q1,139.97,CUST-002591,PROP-00313,AGT-0012,Lost,,,,,Unit sold out before decision
LEAD-002369,2024-05-15,Google Ads,GAds_Display_InvestorDeals,220.7,CUST-002369,PROP-00495,AGT-0003,Sold,2024-05-24,2024-05-27,2024-05-29,2024-06-13,
LEAD-001029,2024-02-13,Bayut,Bayut_Premium_Placement,93.74,CUST-001029,PROP-00419,AGT-0003,Lost,,,,,Found cheaper unit elsewhere
LEAD-001642,2025-12-24,Bayut,Bayut_Featured_Listing,396.65,CUST-001642,PROP-00330,AGT-0005,Sold,2025-12-29,2026-01-03,2026-01-05,2026-01-14,
LEAD-002522,2024-08-08,Website,Website_Organic_Blog,26.69,CUST-002522,PROP-00136,AGT-0013,Lost,2024-08-20,,,,Not responsive / went cold
LEAD-004727,2024-11-20,Instagram,IG_Reels_OffPlan_Q1,44.53,CUST-004727,PROP-00007,AGT-0014,Lost,,,,,Visa / relocation fell through
LEAD-003052,2024-02-29,Instagram,IG_Influencer_Push,140.57,CUST-003052,PROP-00591,AGT-0041,Lost,,,,,Postponed decision
LEAD-003777,2024-12-03,Google Ads,GAds_Display_InvestorDeals,284.25,CUST-003777,PROP-00106,AGT-0030,Lost,,,,,Postponed decision
LEAD-004110,2025-02-24,Google Ads,GAds_Display_InvestorDeals,257.06,CUST-004110,PROP-00377,AGT-0014,Lost,,,,,Found cheaper unit elsewhere
LEAD-004378,2024-11-19,LinkedIn,LinkedIn_InMail_HNWI,497.95,CUST-004378,PROP-00555,AGT-0038,Lost,,,,,Chose competitor project
LEAD-004552,2025-12-20,Bayut,Bayut_HotDeal_Banner,230.67,CUST-004552,PROP-00435,AGT-0029,Lost,,,,,Not responsive / went cold
LEAD-004205,2025-05-11,Google Ads,GAds_Search_VillasForSale,163.29,CUST-004205,PROP-00005,AGT-0020,Lost,,,,,Budget mismatch
LEAD-004737,2024-11-27,Bayut,Bayut_Premium_Placement,445.21,CUST-004737,PROP-00418,AGT-0038,Lost,2024-12-05,,,,Chose competitor project
LEAD-003205,2026-05-04,Instagram,IG_Story_LuxuryLiving,109.98,CUST-003205,PROP-00020,AGT-0008,Lost,,,,,Financing / mortgage rejected
LEAD-004238,2024-11-04,LinkedIn,LinkedIn_Sponsored_InvestorContent,266.35,CUST-004238,PROP-00308,AGT-0038,Lost,,,,,Not responsive / went cold
LEAD-001780,2024-07-01,Referral,Referral_PartnerBroker,26.59,CUST-001780,PROP-00328,,Lost,,,,,Unit sold out before decision
LEAD-001026,2024-12-23,Instagram,IG_Influencer_Push,178.57,CUST-001026,PROP-00537,AGT-0042,Lost,,,,,Budget mismatch
LEAD-004255,2025-06-04,LinkedIn,LinkedIn_EventPromo,219.38,CUST-004255,PROP-00067,AGT-0014,Lost,2025-06-10,,,,Financing / mortgage rejected
LEAD-003767,2025-10-29,Google Ads,GAds_Search_VillasForSale,67.49,CUST-003767,PROP-00002,AGT-0020,Lost,2025-11-05,2025-11-18,2025-11-25,2025-11-30,Postponed decision
LEAD-000082,2024-06-08,Website,Website_Organic_Blog,12.32,CUST-000082,PROP-00550,AGT-0013,Lost,,,,,Not responsive / went cold
LEAD-004369,2024-10-21,Google Ads,GAds_Retargeting_OffPlan,344.84,CUST-004369,PROP-00338,AGT-0007,Lost,2024-11-04,,,,Found cheaper unit elsewhere
LEAD-002031,2025-01-14,Instagram,IG_Carousel_PaymentPlan,47.1,CUST-002031,PROP-00003,AGT-0006,Sold,2025-01-25,2025-02-07,2025-02-10,2025-02-13,
LEAD-003722,2024-04-13,Google Ads,GAds_Display_InvestorDeals,189.57,CUST-003722,PROP-00459,AGT-0033,Lost,,,,,Found cheaper unit elsewhere
LEAD-003748,2025-03-25,Bayut,Bayut_Featured_Listing,82.69,CUST-003748,PROP-00298,AGT-0043,Lost,,,,,Postponed decision
LEAD-001477,2026-05-28,Google Ads,GAds_Search_Apartments_Dubai,123.04,CUST-001477,PROP-00416,AGT-0037,Lost,,,,,Financing / mortgage rejected
LEAD-002717,2026-03-18,Referral,Referral_ExistingClient,1.85,CUST-002717,PROP-00360,AGT-0018,Lost,,,,,Postponed decision
LEAD-004159,2025-08-20,Instagram,IG_Carousel_PaymentPlan,109.74,CUST-004159,PROP-00065,AGT-0031,Lost,2025-09-03,2025-09-09,2025-09-12,2025-09-16,Chose competitor project
LEAD-003664,2024-10-01,Bayut,Bayut_Featured_Listing,164.06,CUST-003664,PROP-00167,AGT-0042,Lost,,,,,Unit sold out before decision
LEAD-004736,2025-09-07,Website,Website_Newsletter_Signup,40.43,CUST-004736,PROP-00450,AGT-0014,Lost,,,,,Visa / relocation fell through
LEAD-002674,2025-06-28,Referral,Referral_PartnerBroker,6.03,CUST-002674,PROP-00021,AGT-0022,Lost,,,,,Unit sold out before decision
LEAD-001478,2025-12-03,Instagram,IG_Influencer_Push,43.2,CUST-001478,PROP-00428,AGT-0022,Lost,,,,,Unit sold out before decision
LEAD-004064,2025-04-01,Website,Website_Landing_NewLaunch,66.67,CUST-004064,PROP-00361,AGT-0033,Lost,,,,,Chose competitor project
LEAD-002484,2025-09-29,Website,Website_Newsletter_Signup,69.3,CUST-002484,PROP-00306,AGT-0028,Lost,,,,,Not responsive / went cold
LEAD-002564,2024-05-19,Referral,Referral_AgentNetwork,8.89,CUST-002564,PROP-00253,AGT-0017,Lost,2024-05-25,2024-05-31,2024-06-12,2024-06-29,Unit sold out before decision
LEAD-004881,2024-11-18,Bayut,Bayut_HotDeal_Banner,225.33,CUST-004881,PROP-00444,AGT-0017,Sold,2024-11-27,2024-12-10,2024-12-12,2024-12-22,
LEAD-002158,2025-09-06,Google Ads,GAds_Search_Apartments_Dubai,335.88,CUST-002158,PROP-00419,AGT-0042,Lost,2025-09-17,,,,Postponed decision
LEAD-001887,2024-04-12,Bayut,Bayut_Featured_Listing,413.02,CUST-001887,PROP-00098,AGT-0005,Sold,2024-04-25,2024-05-01,2024-05-03,2024-05-18,
LEAD-001957,2025-09-29,Bayut,Bayut_Premium_Placement,273.35,CUST-001957,PROP-00313,AGT-0021,Lost,,,,,Chose competitor project
LEAD-001630,2026-05-13,Referral,Referral_ExistingClient,41.73,CUST-001630,PROP-00246,AGT-0042,Lost,,,,,Chose competitor project
LEAD-002699,2026-03-29,Bayut,Bayut_Premium_Placement,422.07,CUST-002699,PROP-00556,AGT-0019,Lost,,,,,Budget mismatch
LEAD-003994,2024-08-22,Bayut,Bayut_Featured_Listing,167.16,CUST-003994,PROP-00275,AGT-0019,Lost,,,,,Unit sold out before decision
LEAD-000041,2025-01-15,Google Ads,GAds_Retargeting_OffPlan,123.6,CUST-000041,PROP-00237,AGT-0018,Lost,,,,,Chose competitor project
LEAD-001705,2025-04-05,Instagram,IG_Story_LuxuryLiving,116.03,CUST-001705,PROP-00263,AGT-0044,Lost,2025-04-19,,,,Visa / relocation fell through
LEAD-002694,2025-04-02,Google Ads,GAds_Search_VillasForSale,114.24,CUST-002694,PROP-00369,AGT-0026,Sold,2025-04-08,2025-04-16,2025-04-25,2025-05-14,
LEAD-004699,2024-07-03,LinkedIn,LinkedIn_EventPromo,222.12,CUST-004699,PROP-00594,,Sold,2024-07-09,2024-07-21,2024-07-31,2024-08-04,
LEAD-003303,2025-07-31,Google Ads,GAds_Search_VillasForSale,100.89,CUST-003303,PROP-00455,AGT-0013,Sold,2025-08-09,2025-08-17,2025-08-22,2025-08-24,
LEAD-004363,2025-08-30,Instagram,IG_Story_LuxuryLiving,76.15,CUST-004363,PROP-00526,AGT-0045,Lost,2025-09-09,2025-09-15,,,Unit sold out before decision
LEAD-003174,2024-01-22,Instagram,IG_Carousel_PaymentPlan,136.2,CUST-003174,PROP-00496,AGT-0014,Lost,2024-01-28,2024-01-31,,,Unit sold out before decision
LEAD-003137,2025-11-18,Bayut,Bayut_HotDeal_Banner,112.33,CUST-003137,PROP-00272,AGT-0005,Lost,2025-11-25,2025-11-30,,,Financing / mortgage rejected
LEAD-000312,2024-04-21,Google Ads,GAds_Search_Apartments_Dubai,63.45,CUST-000312,PROP-00300,AGT-0042,Lost,,,,,Not responsive / went cold
LEAD-001632,2024-03-02,Bayut,Bayut_Featured_Listing,255.8,CUST-001632,PROP-00479,AGT-0017,Lost,,,,,Financing / mortgage rejected
LEAD-004750,2025-08-21,Instagram,IG_Influencer_Push,147.55,CUST-004750,PROP-00438,AGT-0023,Lost,2025-09-02,,,,Budget mismatch
LEAD-002068,2024-06-08,Website,Website_Organic_Blog,57.67,CUST-002068,PROP-00213,AGT-0023,Lost,2024-06-19,,,,Budget mismatch
LEAD-001427,2024-06-23,Google Ads,GAds_Search_Apartments_Dubai,258.23,CUST-001427,PROP-00034,AGT-0039,Lost,,,,,Chose competitor project
LEAD-002003,2026-03-10,Bayut,Bayut_Premium_Placement,94.21,CUST-002003,PROP-00446,AGT-0014,Lost,,,,,Found cheaper unit elsewhere
LEAD-000358,2024-04-27,Referral,Referral_AgentNetwork,35.56,CUST-000358,PROP-00340,AGT-0018,Sold,2024-05-03,2024-05-14,2024-05-25,2024-06-01,
LEAD-002409,2024-08-25,Google Ads,GAds_Retargeting_OffPlan,247.4,CUST-002409,PROP-00045,AGT-0039,Lost,2024-09-02,2024-09-11,2024-09-17,2024-10-06,Financing / mortgage rejected
LEAD-001130,2024-12-30,Website,Website_Newsletter_Signup,19.05,CUST-001130,PROP-00503,,Lost,,,,,Found cheaper unit elsewhere
LEAD-003518,2024-04-15,Instagram,IG_Story_LuxuryLiving,44.56,CUST-003518,PROP-00479,AGT-0015,Sold,2024-04-26,2024-05-10,2024-05-17,2024-05-31,
LEAD-004057,2024-01-24,Website,Website_Organic_Blog,74.74,CUST-004057,PROP-00457,AGT-0001,Lost,2024-01-30,,,,Chose competitor project
LEAD-001828,2024-03-08,Google Ads,GAds_Display_InvestorDeals,233.91,CUST-001828,PROP-00182,AGT-0021,Lost,,,,,Visa / relocation fell through
LEAD-002441,2025-06-25,Instagram,IG_Influencer_Push,114.37,CUST-002441,PROP-00468,AGT-0044,Lost,2025-07-03,2025-07-17,,,Financing / mortgage rejected
